,Sentiment,Message
2745,1,finnish beverage company olvi is one of the last listed companies in finland that has not yet published its financial result for the second quarter of 2009 .
2746,1,finnish department store group stockmann is planning to acquire about eur 141mn through a directed issue and a rights offering .
2747,1,"finnish kemira group 's ceo , lasse kurkilahti , says the group 's structural reorganisation will continue for at least a year ."
2748,1,finnish power company fortum reports 89 % of its electricity was generated without carbon dioide emissions in 2007 .
2749,1,finnish rautaruukki 's engineering division ruukki engineering will re-organise its operations in the mo i rana plant in norway .
2750,1,finnish stainless steel manufacturer outokumpu in degefors is planning to recruit new engineers in order to meet a retirement wave over the net few years .
2751,1,"finnish w+ærtsil+æ that provides power solutions for the marine and energy markets has opened a service centre in murmansk , in russia ."
2752,2,"in finland , sampo bank , now part of the danske bank group , will lay off staff from the administrative and support functions ."
2753,1,"local government commissioner of +_m+_l , kurt svensson , says he will contact the management of finnish company componenta to find out if there are any alternatives to the company 's decision to close down its plant in +_m+_l ."
2754,1,"private equity investor capman , the owner of finnish lumene cosmetics company , is planning to list lumene ."
2755,2,"scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay off 15 employees at the company 's plant in sievi , in finland ."
2756,2,"scanfil , a systems supplier and contract manufacturer to the communications sector , will start personnel negotiations in oulu , in finland , to lay off staff temporarily ."
2757,1,"swedish engineering consultant firm etteplan is to establish a unit in town borl+ænge , by the turn of the month march-april 2008 ."
2758,1,"the finnish investment company sponda is conducting negotiations to acquire the business center dukat palace-2 located in the center of moscow , from london & regional properties ."
2759,1,"according to finnish fim bank , alpro 's price would be around eur 100mn-150mn ."
2760,1,"according to heikkil+æ , more than just `` refreshment and energy '' will soon be found in soft drinks also in finland ."
2761,1,"according to hk ruokatalo , almost all the meat used by the company comes from finland ."
2762,1,"according to l+ænnen tehtaat 's ceo matti karppinen , the company aims to deliver fish products to its customers a day earlier than it currently does ."
2763,1,"according to olvi , the company is already negotiating new agreements ."
2764,1,"according to saarioinen 's managing director ilkka m+ækel+æ , the food industry sector has a significant ecess of production machinery ."
2765,1,according to the announcement of the helsinki stock echange the share of sentera shall be delisted from the nm-list of the helsinki stock echange accordingly .
2766,1,activities range from the development of natural resources to the retailed marketing of finished products .
2767,1,"additionally , information on business segments , competitors and future outlook are provided ."
2768,2,"additionally , the company will terminate a maimum nine salaried and senior salaried employees ' employment contracts ."
2769,1,"additionally , the company will use the solutions to automate the preparation of financial statements according to ifrs standard ."
2770,1,affecto has participated in the program for the development of the norwegian pension system since 2007 .
2771,1,"affecto will provide a new efi data warehouse and reporting solution , behavioural scoring system supporting operational decision processes and data migration from old legacy systems to the new efi system ."
2772,1,affectogenimap builds highly customised it solutions for its customers in finland and the baltic countries .
2773,1,after 1 april 2007 cencorp will not have any own employees in the territory .
2774,1,"after buying eukor car carriers 50 percent stake , grimaldi group is now the sole owner of the swedish roll-on , roll-off port of wallhamn ."
2775,1,"after completion of the acquisition , poyry 's oil and gas epertise will cover multi-discipline engineering and consulting services across the complete oil and gas asset lifecycle , including deepwater engineering services ."
2776,1,"after the restructuring , upm 's average paper machine capacity in europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper ."
2777,1,"after the transaction , m-real will own 30 % in metsa-botnia and upm -- 17 % ."
2778,1,"after the transaction , tikkurila has no powder coatings related operations ."
2779,1,"ahlstrom corporation stock echange announcement 23.4.2007 ahlstrom corporation will publish its first quarter financial results 2007 on friday , april 27 , 2007 approimately at 8.30 a.m. finnish time ."
2780,1,"ahms will also offer hotel and hotel project consultancy , management services , brand franchise , training and sales and marketing services on a pan-india basis ."
2781,1,aktia forecasts finland 's inflation at 1.1 % in 2010 .
